Survey,Year,Quarter,Ship,AphiaID,Species,LngtClass,Sex,Maturity,Age_0,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10
BTS,2003,3,SOL,127160,Solea solea,23,M,-9,0,0,4,0,0,0,0,0,0,0,0
BTS,2003,3,SOL,127160,Solea solea,24,M,-9,0,0,0,0,4,0,2,0,0,0,0
BTS,2003,3,SOL,127160,Solea solea,25,M,-9,0,0,0,0,2,0,2,0,0,0,0
BTS,2003,3,SOL,127160,Solea solea,26,F,-9,0,0,0,2,0,0,0,0,0,0,0
BTS,2003,3,SOL,127160,Solea solea,27,M,-9,0,0,0,0,0,2,0,0,0,0,0
BTS,2003,3,SOL,127160,Solea solea,28,M,-9,0,0,0,2,0,0,0,0,0,0,0
BTS,2003,3,SOL,127160,Solea solea,29,F,-9,0,0,0,2,0,0,0,0,0,0,0
BTS,2003,3,SOL,127160,Solea solea,29,M,-9,0,0,0,0,0,0,2,0,0,0,0
BTS,2003,3,SOL,127160,Solea solea,31,F,-9,0,0,0,0,0,2,0,0,0,0,0
BTS,2003,3,SOL,127160,Solea solea,31,M,-9,0,0,0,0,0,0,0,2,0,0,0
BTS,2003,3,SOL,127160,Solea solea,35,F,-9,0,0,0,0,0,4,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,128,M,-9,0,1,0,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,143,M,-9,0,1,0,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,145,M,-9,0,2,0,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,147,M,-9,0,1,0,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,153,M,-9,0,0,0,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,155,M,-9,0,1,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,156,M,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,158,M,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,160,M,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,161,F,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,163,F,-9,0,1,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,167,F,-9,0,1,0,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,168,F,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,168,M,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,171,M,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,172,F,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,174,F,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,175,M,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,176,F,-9,0,1,2,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,176,M,-9,0,2,0,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,177,M,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,178,F,-9,0,1,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,178,M,-9,0,1,0,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,179,F,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,181,F,-9,0,1,0,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,181,M,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,183,F,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,183,M,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,185,F,-9,0,0,2,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,185,M,-9,0,2,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,186,F,-9,0,1,0,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,186,M,-9,0,0,0,1,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,187,M,-9,0,0,3,1,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,188,F,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,188,M,-9,0,0,1,1,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,190,M,-9,0,1,0,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,191,M,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,192,M,-9,0,0,1,2,0,1,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,193,F,-9,0,0,0,0,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,193,M,-9,0,2,0,1,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,194,M,-9,0,0,2,1,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,195,F,-9,0,0,3,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,195,M,-9,0,0,0,1,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,196,F,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,196,M,-9,0,0,1,0,0,1,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,198,F,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,198,M,-9,0,1,4,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,199,M,-9,0,1,0,1,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,200,F,-9,0,0,2,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,201,F,-9,0,0,0,1,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,201,M,-9,0,0,1,3,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,202,F,-9,0,0,2,1,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,202,M,-9,0,1,2,1,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,203,M,-9,0,0,3,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,204,F,-9,0,1,0,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,204,M,-9,0,0,0,1,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,205,F,-9,0,0,1,0,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,205,M,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,206,F,-9,0,0,1,1,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,206,M,-9,0,0,0,1,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,207,F,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,207,M,-9,0,1,2,1,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,208,F,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,208,M,-9,0,1,3,1,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,209,F,-9,0,0,0,1,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,209,M,-9,0,0,1,0,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,210,M,-9,0,0,1,2,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,211,F,-9,0,0,0,1,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,211,M,-9,0,1,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,212,F,-9,0,0,5,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,212,M,-9,0,0,2,0,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,213,F,-9,0,1,1,0,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,213,M,-9,0,0,4,3,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,214,F,-9,0,0,2,2,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,214,M,-9,0,0,3,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,215,F,-9,0,0,2,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,215,M,-9,0,1,0,0,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,216,F,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,216,M,-9,0,0,1,0,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,217,M,-9,0,0,2,0,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,218,M,-9,0,0,4,0,0,1,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,219,F,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,219,M,-9,0,0,3,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,220,F,-9,0,0,2,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,220,M,-9,0,0,2,2,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,221,F,-9,0,0,4,2,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,221,M,-9,0,0,4,0,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,222,F,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,222,M,-9,0,0,1,2,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,223,F,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,223,M,-9,0,1,1,2,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,224,F,-9,0,1,3,1,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,224,M,-9,0,1,5,2,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,225,F,-9,0,0,2,1,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,225,M,-9,0,0,1,2,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,226,F,-9,0,0,0,1,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,226,M,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,227,F,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,227,M,-9,0,0,0,1,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,228,F,-9,0,0,3,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,228,M,-9,0,0,4,0,2,1,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,229,F,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,229,M,-9,0,0,1,1,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,230,F,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,230,M,-9,0,0,2,0,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,231,F,-9,0,0,3,0,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,231,M,-9,0,0,1,0,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,232,F,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,232,M,-9,0,0,5,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,233,F,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,233,M,-9,0,0,1,1,1,0,0,1,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,234,F,-9,0,0,3,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,234,M,-9,0,0,0,0,2,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,235,F,-9,0,0,4,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,235,M,-9,0,0,2,1,2,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,236,F,-9,0,0,0,1,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,236,M,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,237,F,-9,0,0,2,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,237,M,-9,0,0,2,0,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,238,F,-9,0,0,4,2,1,1,0,1,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,238,M,-9,0,0,3,0,1,2,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,239,F,-9,0,0,2,1,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,239,M,-9,0,0,2,0,2,0,1,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,240,F,-9,0,0,1,2,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,240,M,-9,0,0,0,1,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,241,F,-9,0,0,2,1,1,1,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,241,M,-9,0,0,3,1,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,242,F,-9,0,0,1,1,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,242,M,-9,0,0,3,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,243,F,-9,0,0,1,0,1,1,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,243,M,-9,0,0,0,3,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,244,F,-9,0,0,0,1,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,244,M,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,245,F,-9,0,0,3,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,245,M,-9,0,0,1,1,2,0,1,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,246,F,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,246,M,-9,0,0,0,2,0,0,1,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,247,F,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,247,M,-9,0,0,2,0,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,248,F,-9,0,0,3,1,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,248,M,-9,0,0,4,1,0,1,0,2,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,249,F,-9,0,0,2,0,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,249,M,-9,0,0,3,2,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,250,F,-9,0,0,2,0,2,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,251,F,-9,0,0,2,0,0,1,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,251,M,-9,0,0,0,1,2,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,252,F,-9,0,0,0,0,2,1,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,252,M,-9,0,0,2,1,0,1,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,253,F,-9,0,0,5,2,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,253,M,-9,0,0,1,1,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,254,F,-9,0,1,2,0,2,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,254,M,-9,0,0,0,0,0,0,0,0,0,1,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,255,F,-9,0,0,0,1,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,255,M,-9,0,0,0,1,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,256,F,-9,0,0,0,1,2,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,256,M,-9,0,0,1,1,2,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,257,F,-9,0,0,3,0,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,257,M,-9,0,0,3,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,258,F,-9,0,0,0,0,3,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,258,M,-9,0,0,3,0,0,0,1,2,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,259,F,-9,0,0,2,0,0,1,1,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,259,M,-9,0,0,2,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,260,F,-9,0,0,0,1,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,260,M,-9,0,0,2,0,0,0,0,1,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,261,F,-9,0,0,2,1,1,0,0,1,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,261,M,-9,0,0,1,0,2,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,262,F,-9,0,0,1,2,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,262,M,-9,0,0,1,1,0,1,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,263,F,-9,0,0,4,0,2,1,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,263,M,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,264,F,-9,0,0,2,0,1,1,0,1,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,264,M,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,265,F,-9,0,0,1,1,0,0,1,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,265,M,-9,0,0,2,1,0,2,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,266,F,-9,0,0,2,0,1,1,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,266,M,-9,0,0,0,1,1,0,0,0,0,0,1
BTS,2003,3,TRI2,127143,Pleuronectes platessa,267,F,-9,0,1,2,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,267,M,-9,0,0,4,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,268,F,-9,0,0,2,1,0,0,1,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,268,M,-9,0,0,2,0,2,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,269,F,-9,0,0,2,1,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,269,M,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,270,F,-9,0,0,1,1,2,1,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,270,M,-9,0,0,0,1,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,271,F,-9,0,0,2,2,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,271,M,-9,0,0,1,0,1,1,1,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,272,F,-9,0,0,4,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,272,M,-9,0,0,2,1,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,273,F,-9,0,0,1,0,2,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,273,M,-9,0,0,1,1,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,274,F,-9,0,0,5,0,1,1,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,274,M,-9,0,0,1,1,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,275,-9,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,275,F,-9,0,0,2,1,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,275,M,-9,0,0,1,1,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,276,F,-9,0,0,0,0,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,276,M,-9,0,0,3,1,0,0,1,1,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,277,F,-9,0,0,4,0,2,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,278,F,-9,0,0,1,0,3,0,1,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,278,M,-9,0,0,1,0,3,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,279,F,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,279,M,-9,0,0,0,0,0,2,0,0,1,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,280,F,-9,0,0,2,0,1,1,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,280,M,-9,0,0,0,0,0,0,1,1,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,281,F,-9,0,0,1,0,0,2,0,1,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,281,M,-9,0,0,0,0,0,0,0,0,0,1,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,282,F,-9,0,0,2,2,2,1,0,1,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,282,M,-9,0,0,0,0,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,283,F,-9,0,0,1,0,1,0,2,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,283,M,-9,0,0,1,1,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,284,F,-9,0,0,1,0,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,284,M,-9,0,0,1,1,0,1,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,285,F,-9,0,0,2,1,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,285,M,-9,0,0,2,2,0,0,0,0,0,1,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,286,F,-9,0,0,2,0,1,0,0,1,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,286,M,-9,0,0,1,3,0,1,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,287,F,-9,0,0,1,1,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,287,M,-9,0,0,1,2,1,0,0,0,1,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,288,F,-9,0,0,4,2,0,1,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,288,M,-9,0,0,1,1,2,2,1,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,289,F,-9,0,0,2,0,2,1,0,1,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,289,M,-9,0,0,0,1,0,0,0,1,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,290,F,-9,0,0,1,0,4,0,0,1,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,290,M,-9,0,0,0,1,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,291,F,-9,0,0,3,0,3,1,0,1,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,291,M,-9,0,0,2,2,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,292,F,-9,0,0,0,4,0,1,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,292,M,-9,0,0,1,0,0,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,293,F,-9,0,0,3,2,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,293,M,-9,0,0,0,1,1,0,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,294,F,-9,0,0,0,2,0,2,0,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,294,M,-9,0,0,1,1,2,0,0,1,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,295,F,-9,0,0,0,0,3,0,1,0,0,0,0
BTS,2003,3,TRI2,127143,Pleuronectes platessa,295,M,-9,0,0,0,1,0,0,0,0,0,0,0
